image_path,file_exists,status,bytes,asset_id,profile_id,profile_name,name,description,file_id,filename,mime_type,service_date,historical_cost,valuation_cost,is_disposed,updated,attr_Abutment Material,attr_Adjacent Slope,attr_Area,attr_Bldg Number of Months in Use,attr_Bridge Type,attr_Cross Slope Average,attr_Cross Slope Max,attr_Decking Material,attr_Distance Between Benches,attr_Fall Height,attr_GIS ID,attr_Has Edge Guard,attr_Has Pedestrian Railing,attr_Has Pedestrian Walkway,attr_Height,attr_Last Inspection by Qualified Professional,attr_Length,attr_Load Capacity,attr_Manufacturer,"attr_Material (Frame, Tank, Body)",attr_Next Inspection by Qualified Professional,attr_Next Inspection by Staff,attr_Number of Steps,attr_Obstacle Max Height,attr_PO2026 Agrmt Priority,attr_Pipe Diameter,attr_Quantity of Shots,attr_Sign Mount Type,attr_Structure Material,attr_Structure Position,attr_Surface Material,attr_Tent Pad Type,attr_Tool Station Available,attr_Trail Gradient Average,attr_Trail Gradient Max,attr_Trail Surface Description,attr_Trail Use Type,attr_Trail Width Average,attr_Trail Width Minimum,attr_Vehicle Access,attr_Width,attr_acs Accessible Priority,attr_acs Is Asset Accessible,attr_acs Is the Route to the Asset Accessible
data/citywide/images/337/86211/13136__AST_IM_20210811_162826.jpeg,True,skip,1012194,86211,337,Boardwalk < 1.2m High,boardwalk,9m boardwalk,13136,AST_IM_20210811_162826.jpeg,image/jpeg,1996-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.86211,No,No railings,,0,,50,,,,,2026-05-01,,,med,,9,,Timber,,,,,,,,,,,,,TBD,TBD,TBD
data/citywide/images/337/86210/13116__AST_IM_20210811_164045.jpeg,True,skip,1178212,86210,337,Boardwalk < 1.2m High,boardwalk,16m boardwalk,13116,AST_IM_20210811_164045.jpeg,image/jpeg,1996-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.86210,No,No railings,,0,,100,,,,,2026-05-01,,,med,,16,,Timber,,,,,,,,,,,,,TBD,TBD,TBD
data/citywide/images/337/86211/13137__AST_IM_20210811_162752.jpeg,True,skip,658830,86211,337,Boardwalk < 1.2m High,boardwalk,9m boardwalk,13137,AST_IM_20210811_162752.jpeg,image/jpeg,1996-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.86211,No,No railings,,0,,50,,,,,2026-05-01,,,med,,9,,Timber,,,,,,,,,,,,,TBD,TBD,TBD
data/citywide/images/337/86212/13133__AST_IM_20210811_161749.jpeg,True,skip,993405,86212,337,Boardwalk < 1.2m High,boardwalk,8m boardwalk,13133,AST_IM_20210811_161749.jpeg,image/jpeg,1996-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.86212,No,No railings,,0,,12,,,,,2026-05-01,,,med,,8,,Timber,,,,,,,,,,,,,TBD,TBD,TBD
data/citywide/images/337/86214/13080__AST_IM_20210811_165809.jpeg,True,skip,1168452,86214,337,Boardwalk < 1.2m High,boardwalk,16m boardwalk,13080,AST_IM_20210811_165809.jpeg,image/jpeg,1996-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.86214,No,No railings,,0,,18,,,,,2026-05-01,,,med,,16,,Timber,,,,,,,,,,,,,TBD,TBD,TBD
data/citywide/images/337/86215/13128__AST_IM_20210811_161819.jpeg,True,skip,844868,86215,337,Boardwalk < 1.2m High,boardwalk,4m boardwalk,13128,AST_IM_20210811_161819.jpeg,image/jpeg,1996-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.86215,No,No railings,,0,,12,,,,,2026-05-01,,,med,,4,,Timber,,,,,,,,,,,,,TBD,TBD,TBD
data/citywide/images/337/86213/13081__AST_IM_20210811_165206.jpeg,True,skip,1145746,86213,337,Boardwalk < 1.2m High,boardwalk,2m log boardwalk,13081,AST_IM_20210811_165206.jpeg,image/jpeg,1996-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.86213,No,No railings,,0,,50,,,,,2026-05-01,,,med,,2,,Timber,,,,,,,,,,,,,TBD,TBD,TBD
data/citywide/images/337/86217/13075__AST_IM_20210811_165238.jpeg,True,skip,1022919,86217,337,Boardwalk < 1.2m High,boardwalk,2m log boardwalk,13075,AST_IM_20210811_165238.jpeg,image/jpeg,1996-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.86217,No,No railings,,0,,12,,,,,2026-05-01,,,med,,2,,Timber,,,,,,,,,,,,,TBD,TBD,TBD
data/citywide/images/337/86216/13148__AST_IM_20210811_162017.jpeg,True,skip,1215413,86216,337,Boardwalk < 1.2m High,boardwalk,2m boardwalk,13148,AST_IM_20210811_162017.jpeg,image/jpeg,1996-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.86216,No,No railings,,0,,12,,,,,2026-05-01,,,med,,2,,Timber,,,,,,,,,,,,,TBD,TBD,TBD
data/citywide/images/337/86222/13067__AST_IM_20210811_170123.jpeg,True,skip,794931,86222,337,Boardwalk < 1.2m High,boardwalk,"8m boardwalk, garbage, covered by washout",13067,AST_IM_20210811_170123.jpeg,image/jpeg,1996-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.86222,No,No railings,,0,,8,,,,,2026-05-01,,,med,,8,,Timber,,,,,,,,,,,,,TBD,TBD,TBD
data/citywide/images/337/86220/13126__AST_IM_20210811_161955.jpeg,True,skip,1089912,86220,337,Boardwalk < 1.2m High,boardwalk,4m boardwalk,13126,AST_IM_20210811_161955.jpeg,image/jpeg,1996-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.86220,No,No railings,,0,,5,,,,,2026-05-01,,,med,,4,,Timber,,,,,,,,,,,,,TBD,TBD,TBD
data/citywide/images/337/86224/13117__AST_IM_20210811_162722.jpeg,True,skip,981316,86224,337,Boardwalk < 1.2m High,boardwalk,8m boardwalk,13117,AST_IM_20210811_162722.jpeg,image/jpeg,1996-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.86224,No,No railings,,0,,25,,,,,2026-05-01,,,med,,8,,Timber,,,,,,,,,,,,,TBD,TBD,TBD
data/citywide/images/337/86223/13146__AST_IM_20210811_161124.jpeg,True,skip,1041417,86223,337,Boardwalk < 1.2m High,boardwalk,6m boardwalk,13146,AST_IM_20210811_161124.jpeg,image/jpeg,1996-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,TBD,,-1,structures.86223,No,No railings,,0,,35,,,,,2026-05-01,,,med,,6,,Timber,,,,,,,,,,,,,TBD,TBD,TBD
data/citywide/images/337/86226/13105__AST_IM_20210811_164011.jpeg,True,skip,846072,86226,337,Boardwalk < 1.2m High,boardwalk,11m boardwalk,13105,AST_IM_20210811_164011.jpeg,image/jpeg,1996-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.86226,No,No railings,,0,,11,,,,,2026-05-01,,,med,,11,,Timber,,,,,,,,,,,,,TBD,TBD,TBD
data/citywide/images/337/86219/13091__AST_IM_20210811_164134.jpeg,True,skip,787343,86219,337,Boardwalk < 1.2m High,boardwalk,5m boardwalk,13091,AST_IM_20210811_164134.jpeg,image/jpeg,1996-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.86219,No,No railings,,0,,35,,,,,2026-05-01,,,med,,5,,Timber,,,,,,,,,,,,,TBD,TBD,TBD
data/citywide/images/337/86227/13119__AST_IM_20210811_163630.jpeg,True,skip,911047,86227,337,Boardwalk < 1.2m High,boardwalk,7m boardwalk,13119,AST_IM_20210811_163630.jpeg,image/jpeg,1996-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.86227,No,No railings,,0,,30,,,,,2026-05-01,,,med,,7,,Timber,,,,,,,,,,,,,TBD,TBD,TBD
data/citywide/images/337/86228/13068__AST_IM_20210811_165922.jpeg,True,skip,992232,86228,337,Boardwalk < 1.2m High,boardwalk,7m boardwalk,13068,AST_IM_20210811_165922.jpeg,image/jpeg,1996-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.86228,No,No railings,,0,,20,,,,,2026-05-01,,,med,,7,,Timber,,,,,,,,,,,,,TBD,TBD,TBD
data/citywide/images/337/86225/13093__AST_IM_20210811_164625.jpeg,True,skip,1194100,86225,337,Boardwalk < 1.2m High,boardwalk,3m log boardwalk,13093,AST_IM_20210811_164625.jpeg,image/jpeg,1996-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.86225,No,No railings,,0,,30,,,,,2026-05-01,,,med,,3,,Timber,,,,,,,,,,,,,TBD,TBD,TBD
data/citywide/images/337/86231/13094__AST_IM_20210811_163929.jpeg,True,skip,872762,86231,337,Boardwalk < 1.2m High,boardwalk,16m log boardwalk,13094,AST_IM_20210811_163929.jpeg,image/jpeg,1996-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.86231,No,No railings,,0,,16,,,,,2026-05-01,,,med,,16,,Timber,,,,,,,,,,,,,TBD,TBD,TBD
data/citywide/images/337/86229/13111__AST_IM_20210811_163857.jpeg,True,skip,1062073,86229,337,Boardwalk < 1.2m High,boardwalk,2m boardwalk,13111,AST_IM_20210811_163857.jpeg,image/jpeg,1996-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.86229,No,No railings,,0,,50,,,,,2026-05-01,,,med,,2,,Timber,,,,,,,,,,,,,TBD,TBD,TBD
data/citywide/images/337/86232/13066__AST_IM_20210811_170205.jpeg,True,skip,903492,86232,337,Boardwalk < 1.2m High,boardwalk,7m boardwalk,13066,AST_IM_20210811_170205.jpeg,image/jpeg,1996-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.86232,No,No railings,,0,,25,,,,,2026-05-01,,,med,,7,,Timber,,,,,,,,,,,,,TBD,TBD,TBD
data/citywide/images/337/86230/13100__AST_IM_20210811_163349.jpeg,True,skip,947374,86230,337,Boardwalk < 1.2m High,boardwalk,4m boardwalk,13100,AST_IM_20210811_163349.jpeg,image/jpeg,1996-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.86230,No,No railings,,0,,20,,,,,2026-05-01,,,med,,4,,Timber,,,,,,,,,,,,,TBD,TBD,TBD
data/citywide/images/337/86236/13074__AST_IM_20210811_165847.jpeg,True,skip,1301736,86236,337,Boardwalk < 1.2m High,boardwalk,4m boardwalk,13074,AST_IM_20210811_165847.jpeg,image/jpeg,1996-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.86236,No,No railings,,0,,12,,,,,2026-05-01,,,med,,4,,Timber,,,,,,,,,,,,,TBD,TBD,TBD
data/citywide/images/337/86237/13085__AST_IM_20210811_164754.jpeg,True,skip,1073569,86237,337,Boardwalk < 1.2m High,boardwalk,11m log boardwalk,13085,AST_IM_20210811_164754.jpeg,image/jpeg,1996-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.86237,No,No railings,,0,,15,,,,,2026-05-01,,,med,,11,,Timber,,,,,,,,,,,,,TBD,TBD,TBD
data/citywide/images/337/86241/13083__AST_IM_20210811_165008.jpeg,True,skip,921797,86241,337,Boardwalk < 1.2m High,boardwalk,21m log boardwalk,13083,AST_IM_20210811_165008.jpeg,image/jpeg,1996-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.86241,No,No railings,,0,,50,,,,,2026-05-01,,,med,,21,,Timber,,,,,,,,,,,,,TBD,TBD,TBD
data/citywide/images/337/86235/13152__AST_IM_20210811_161611.jpeg,True,skip,1077623,86235,337,Boardwalk < 1.2m High,boardwalk,3m long boardwalk,13152,AST_IM_20210811_161611.jpeg,image/jpeg,1996-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.86235,No,No railings,,0,,5,,,,,2026-05-01,,,med,,3,,Timber,,,,,,,,,,,,,TBD,TBD,TBD
data/citywide/images/337/86243/13134__AST_IM_20210811_162409.jpeg,True,skip,1056667,86243,337,Boardwalk < 1.2m High,boardwalk,5m boardwalk,13134,AST_IM_20210811_162409.jpeg,image/jpeg,1996-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.86243,No,No railings,,0,,80,,,,,2026-05-01,,,med,,5,,Timber,,,,,,,,,,,,,TBD,TBD,TBD
data/citywide/images/337/86241/13084__AST_IM_20210811_164954.jpeg,True,skip,1147688,86241,337,Boardwalk < 1.2m High,boardwalk,21m log boardwalk,13084,AST_IM_20210811_164954.jpeg,image/jpeg,1996-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.86241,No,No railings,,0,,50,,,,,2026-05-01,,,med,,21,,Timber,,,,,,,,,,,,,TBD,TBD,TBD
data/citywide/images/337/86245/13131__AST_IM_20210811_164826.jpeg,True,skip,878382,86245,337,Boardwalk < 1.2m High,boardwalk,48m log boardwalk,13131,AST_IM_20210811_164826.jpeg,image/jpeg,1996-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.86245,No,No railings,,0,,48,,,,,2026-05-01,,,med,,48,,Timber,,,,,,,,,,,,,TBD,TBD,TBD
data/citywide/images/337/86245/13130__AST_IM_20210811_164837.jpeg,True,skip,1077976,86245,337,Boardwalk < 1.2m High,boardwalk,48m log boardwalk,13130,AST_IM_20210811_164837.jpeg,image/jpeg,1996-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.86245,No,No railings,,0,,48,,,,,2026-05-01,,,med,,48,,Timber,,,,,,,,,,,,,TBD,TBD,TBD
data/citywide/images/337/86245/13129__AST_IM_20210811_164852.jpeg,True,skip,1082850,86245,337,Boardwalk < 1.2m High,boardwalk,48m log boardwalk,13129,AST_IM_20210811_164852.jpeg,image/jpeg,1996-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.86245,No,No railings,,0,,48,,,,,2026-05-01,,,med,,48,,Timber,,,,,,,,,,,,,TBD,TBD,TBD
data/citywide/images/337/86247/13076__AST_IM_20210811_170429.jpeg,True,skip,867701,86247,337,Boardwalk < 1.2m High,boardwalk,9m boardwalk,13076,AST_IM_20210811_170429.jpeg,image/jpeg,1996-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.86247,No,No railings,,0,,15,,,,,2026-05-01,,,med,,9,,Timber,,,,,,,,,,,,,TBD,TBD,TBD
data/citywide/images/337/86248/13060__AST_IM_20210811_170541.jpeg,True,skip,968876,86248,337,Boardwalk < 1.2m High,boardwalk,7m boardwalk,13060,AST_IM_20210811_170541.jpeg,image/jpeg,1996-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.86248,No,No railings,,0,,7,,,,,2026-05-01,,,med,,7,,Timber,,,,,,,,,,,,,TBD,TBD,TBD
data/citywide/images/337/86250/13064__AST_IM_20210811_170355.jpeg,True,skip,837067,86250,337,Boardwalk < 1.2m High,boardwalk,2m boardwalk,13064,AST_IM_20210811_170355.jpeg,image/jpeg,1996-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.86250,No,No railings,,0,,5,,,,,2026-05-01,,,med,,2,,Timber,,,,,,,,,,,,,TBD,TBD,TBD
data/citywide/images/337/86251/13061__AST_IM_20210811_170500.jpeg,True,skip,903084,86251,337,Boardwalk < 1.2m High,boardwalk,9m boardwalk,13061,AST_IM_20210811_170500.jpeg,image/jpeg,1996-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.86251,No,No railings,,0,,9,,,,,2026-05-01,,,med,,9,,Timber,,,,,,,,,,,,,TBD,TBD,TBD
data/citywide/images/337/86253/13063__AST_IM_20210811_170608.jpeg,True,skip,820781,86253,337,Boardwalk < 1.2m High,boardwalk,2m boardwalk,13063,AST_IM_20210811_170608.jpeg,image/jpeg,1996-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.86253,No,No railings,,0,,12,,,,,2026-05-01,,,med,,2,,Timber,,,,,,,,,,,,,TBD,TBD,TBD
data/citywide/images/337/86256/13062__AST_IM_20210811_170714.jpeg,True,skip,1160388,86256,337,Boardwalk < 1.2m High,boardwalk,4m boardwalk,13062,AST_IM_20210811_170714.jpeg,image/jpeg,1996-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.86256,No,No railings,,0,,35,,,,,2026-05-01,,,med,,4,,Timber,,,,,,,,,,,,,TBD,TBD,TBD
data/citywide/images/337/86249/13087__AST_IM_20210811_170331.jpeg,True,skip,1180618,86249,337,Boardwalk < 1.2m High,boardwalk,2m boardwalk,13087,AST_IM_20210811_170331.jpeg,image/jpeg,1996-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.86249,No,No railings,,0,,34,,,,,2026-05-01,,,med,,2,,Timber,,,,,,,,,,,,,TBD,TBD,TBD
data/citywide/images/337/86255/13057__AST_IM_20210811_171042.jpeg,True,skip,958364,86255,337,Boardwalk < 1.2m High,boardwalk,7m boardwalk,13057,AST_IM_20210811_171042.jpeg,image/jpeg,1996-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.86255,No,No railings,,0,,7,,,,,2026-05-01,,,med,,7,,Timber,,,,,,,,,,,,,TBD,TBD,TBD
data/citywide/images/337/86257/13065__AST_IM_20210811_171205.jpeg,True,skip,891566,86257,337,Boardwalk < 1.2m High,boardwalk,6m boardwalk,13065,AST_IM_20210811_171205.jpeg,image/jpeg,1996-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.86257,No,No railings,,0,,7,,,,,2026-05-01,,,med,,6,,Timber,,,,,,,,,,,,,TBD,TBD,TBD
data/citywide/images/337/86258/13059__AST_IM_20210811_170900.jpeg,True,skip,978091,86258,337,Boardwalk < 1.2m High,boardwalk,5m boardwalk,13059,AST_IM_20210811_170900.jpeg,image/jpeg,1996-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.86258,No,No railings,,0,,5,,,,,2026-05-01,,,med,,5,,Timber,,,,,,,,,,,,,TBD,TBD,TBD
data/citywide/images/337/86329/13499__AST_IM_20210812_123228.jpeg,True,skip,510222,86329,337,Boardwalk < 1.2m High,Boardwalk,Boardwalk section 5 along twin spruce trail (starting from east trailhead),13499,AST_IM_20210812_123228.jpeg,image/jpeg,2004-01-01,0.0,0.0,True,2026-01-28 16:23:44.434835+00,,,,,,,,TBD,,-1,structures,No,No railings,,0,,0,,,,,2028-10-19,,,Not Applicable,,,,TBD,,,,,,,,,,,,0,TBD,TBD,TBD
data/citywide/images/337/86260/13058__AST_IM_20210811_171000.jpeg,True,skip,1027123,86260,337,Boardwalk < 1.2m High,boardwalk,4m boardwalk,13058,AST_IM_20210811_171000.jpeg,image/jpeg,1996-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.86260,No,No railings,,0,,200,,,,,2026-05-01,,,med,,4,,Timber,,,,,,,,,,,,,TBD,TBD,TBD
data/citywide/images/337/86329/89923__AST_EX_20251019_143317.jpeg,True,skip,113136,86329,337,Boardwalk < 1.2m High,Boardwalk,Boardwalk section 5 along twin spruce trail (starting from east trailhead),89923,AST_EX_20251019_143317.jpeg,image/jpeg,2004-01-01,0.0,0.0,True,2026-01-28 16:23:44.434835+00,,,,,,,,TBD,,-1,structures,No,No railings,,0,,0,,,,,2028-10-19,,,Not Applicable,,,,TBD,,,,,,,,,,,,0,TBD,TBD,TBD
data/citywide/images/337/86355/89926__AST_EX_20251019_142908.jpeg,True,skip,127621,86355,337,Boardwalk < 1.2m High,Boardwalk,Boardwalk section 4 along twin spruce trail (starting from east trailhead),89926,AST_EX_20251019_142908.jpeg,image/jpeg,1998-01-01,0.0,0.0,True,2026-01-28 16:23:44.434835+00,,,,,,,,TBD,,-1,structures,No,No railings,,0,,0,,,,,2028-10-19,,,Not Applicable,,,,TBD,,,,,,,,,,,,0,TBD,TBD,TBD
data/citywide/images/337/86329/13498__AST_IM_20210812_123237.jpeg,True,skip,681385,86329,337,Boardwalk < 1.2m High,Boardwalk,Boardwalk section 5 along twin spruce trail (starting from east trailhead),13498,AST_IM_20210812_123237.jpeg,image/jpeg,2004-01-01,0.0,0.0,True,2026-01-28 16:23:44.434835+00,,,,,,,,TBD,,-1,structures,No,No railings,,0,,0,,,,,2028-10-19,,,Not Applicable,,,,TBD,,,,,,,,,,,,0,TBD,TBD,TBD
data/citywide/images/337/86355/13494__AST_IM_20210812_123136.jpeg,True,skip,581411,86355,337,Boardwalk < 1.2m High,Boardwalk,Boardwalk section 4 along twin spruce trail (starting from east trailhead),13494,AST_IM_20210812_123136.jpeg,image/jpeg,1998-01-01,0.0,0.0,True,2026-01-28 16:23:44.434835+00,,,,,,,,TBD,,-1,structures,No,No railings,,0,,0,,,,,2028-10-19,,,Not Applicable,,,,TBD,,,,,,,,,,,,0,TBD,TBD,TBD
data/citywide/images/337/86358/13512__AST_IM_20210812_120947.jpeg,True,skip,583140,86358,337,Boardwalk < 1.2m High,Boardwalk,Boardwalk section 2 along twin spruce trail (starting from east trailhead),13512,AST_IM_20210812_120947.jpeg,image/jpeg,1998-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,TBD,,-1.00,structures.86358,No,No railings,,0.00,,0.00,,,,,2028-10-19,,,med,,,,TBD,,,,,,,,,,,,0.00,TBD,TBD,TBD
data/citywide/images/337/86358/13513__AST_IM_20210812_120939.jpeg,True,skip,827098,86358,337,Boardwalk < 1.2m High,Boardwalk,Boardwalk section 2 along twin spruce trail (starting from east trailhead),13513,AST_IM_20210812_120939.jpeg,image/jpeg,1998-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,TBD,,-1.00,structures.86358,No,No railings,,0.00,,0.00,,,,,2028-10-19,,,med,,,,TBD,,,,,,,,,,,,0.00,TBD,TBD,TBD
data/citywide/images/337/86358/13514__AST_IM_20210812_120926.jpeg,True,skip,728810,86358,337,Boardwalk < 1.2m High,Boardwalk,Boardwalk section 2 along twin spruce trail (starting from east trailhead),13514,AST_IM_20210812_120926.jpeg,image/jpeg,1998-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,TBD,,-1.00,structures.86358,No,No railings,,0.00,,0.00,,,,,2028-10-19,,,med,,,,TBD,,,,,,,,,,,,0.00,TBD,TBD,TBD
data/citywide/images/337/86363/13501__AST_IM_20210812_123054.jpeg,True,skip,532793,86363,337,Boardwalk < 1.2m High,Boardwalk,Boardwalk section 3 along twin spruce trail (starting from east trailhead),13501,AST_IM_20210812_123054.jpeg,image/jpeg,1998-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,TBD,,-1.00,structures.86363,No,No railings,,0.00,,0.00,,,,,2028-10-19,,,med,,,,TBD,,,,,,,,,,,,0.00,TBD,TBD,TBD
data/citywide/images/337/86358/89933__AST_EX_20251019_135923.jpeg,True,skip,143475,86358,337,Boardwalk < 1.2m High,Boardwalk,Boardwalk section 2 along twin spruce trail (starting from east trailhead),89933,AST_EX_20251019_135923.jpeg,image/jpeg,1998-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,TBD,,-1.00,structures.86358,No,No railings,,0.00,,0.00,,,,,2028-10-19,,,med,,,,TBD,,,,,,,,,,,,0.00,TBD,TBD,TBD
data/citywide/images/337/86363/13503__AST_IM_20210812_123020.jpeg,True,skip,439220,86363,337,Boardwalk < 1.2m High,Boardwalk,Boardwalk section 3 along twin spruce trail (starting from east trailhead),13503,AST_IM_20210812_123020.jpeg,image/jpeg,1998-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,TBD,,-1.00,structures.86363,No,No railings,,0.00,,0.00,,,,,2028-10-19,,,med,,,,TBD,,,,,,,,,,,,0.00,TBD,TBD,TBD
data/citywide/images/337/86877/15181__AST_IM_20210812_153510.jpeg,True,skip,842948,86877,337,Boardwalk < 1.2m High,Boardwalk,Boardwalk,15181,AST_IM_20210812_153510.jpeg,image/jpeg,2021-08-16,0.0,0.0,True,2026-01-28 16:23:44.434835+00,,,,,,,,TBD,,,structures.86877,No,No railings,,0,,0,,,,,2027-01-25,,,Not Applicable,,,,TBD,,,,,,,,,,,,0,Not Applicable,Not Required,Not Required
data/citywide/images/337/86363/13502__AST_IM_20210812_123028.jpeg,True,skip,470830,86363,337,Boardwalk < 1.2m High,Boardwalk,Boardwalk section 3 along twin spruce trail (starting from east trailhead),13502,AST_IM_20210812_123028.jpeg,image/jpeg,1998-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,TBD,,-1.00,structures.86363,No,No railings,,0.00,,0.00,,,,,2028-10-19,,,med,,,,TBD,,,,,,,,,,,,0.00,TBD,TBD,TBD
data/citywide/images/337/86363/89931__AST_EX_20251019_142420.jpeg,True,skip,144439,86363,337,Boardwalk < 1.2m High,Boardwalk,Boardwalk section 3 along twin spruce trail (starting from east trailhead),89931,AST_EX_20251019_142420.jpeg,image/jpeg,1998-01-01,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,TBD,,-1.00,structures.86363,No,No railings,,0.00,,0.00,,,,,2028-10-19,,,med,,,,TBD,,,,,,,,,,,,0.00,TBD,TBD,TBD
data/citywide/images/337/86881/15160__AST_IM_20210814_101640.jpeg,True,skip,980077,86881,337,Boardwalk < 1.2m High,Boardwalk,Boardwalk,15160,AST_IM_20210814_101640.jpeg,image/jpeg,2021-08-16,0.0,0.0,True,2026-01-28 16:23:44.434835+00,,,,,,,,TBD,,,structures.86881,No,No railings,,0,,0,,,,,2027-01-25,,,Not Applicable,,,,TBD,,,,,,,,,,,,0,Not Applicable,Not Required,Not Required
data/citywide/images/337/86878/15093__AST_IM_20210814_101623.jpeg,True,skip,922025,86878,337,Boardwalk < 1.2m High,Boardwalk,Boardwalk,15093,AST_IM_20210814_101623.jpeg,image/jpeg,2021-08-16,0.0,0.0,True,2026-01-28 16:23:44.434835+00,,,,,,,,TBD,,,structures.86878,No,No railings,,0,,0,,,,,2027-01-25,,,Not Applicable,,,,TBD,,,,,,,,,,,,0,Not Applicable,Not Required,Not Required
data/citywide/images/337/86887/15241__AST_IM_20210813_114450.jpeg,True,skip,1109419,86887,337,Boardwalk < 1.2m High,Boardwalk,Boardwalk,15241,AST_IM_20210813_114450.jpeg,image/jpeg,2021-08-16,0.0,0.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,TBD,,-1,structures.86887,No,No railings,,0,,0,,,,,2027-01-25,,,med,,,,TBD,,,,,,,,,,,,0,TBD,TBD,TBD
